CountryName,CountryCode,Date,cases_weekly,deaths_weekly,StringencyIndex,StringencyIndexForDisplay
Luxembourg,LUX,2020-11-23T00:00:00Z,3789,40,56.48,56.48
Luxembourg,LUX,2020-11-16T00:00:00Z,4063,37,56.48,56.48
Luxembourg,LUX,2020-11-09T00:00:00Z,3699,25,56.48,56.48
Luxembourg,LUX,2020-11-02T00:00:00Z,4578,15,56.48,56.48
Luxembourg,LUX,2020-10-26T00:00:00Z,3558,12,52.78,52.78
Luxembourg,LUX,2020-10-19T00:00:00Z,1286,3,47.22,47.22
Luxembourg,LUX,2020-10-12T00:00:00Z,651,5,47.22,47.22
Luxembourg,LUX,2020-10-05T00:00:00Z,352,1,47.22,47.22
Luxembourg,LUX,2020-09-28T00:00:00Z,553,0,47.22,47.22
Luxembourg,LUX,2020-09-21T00:00:00Z,610,0,44.44,44.44
Luxembourg,LUX,2020-09-14T00:00:00Z,298,0,44.44,44.44
Luxembourg,LUX,2020-09-07T00:00:00Z,271,0,47.22,47.22
Luxembourg,LUX,2020-08-31T00:00:00Z,-1079,0,47.22,47.22
Luxembourg,LUX,2020-08-24T00:00:00Z,265,1,43.52,43.52
Luxembourg,LUX,2020-08-17T00:00:00Z,326,4,37.96,37.96
Luxembourg,LUX,2020-08-10T00:00:00Z,418,2,35.19,35.19
Luxembourg,LUX,2020-08-03T00:00:00Z,423,5,25.93,25.93
Luxembourg,LUX,2020-07-27T00:00:00Z,789,1,23.15,23.15
Luxembourg,LUX,2020-07-20T00:00:00Z,558,0,23.15,23.15
Luxembourg,LUX,2020-07-13T00:00:00Z,403,1,27.78,27.78
Luxembourg,LUX,2020-07-06T00:00:00Z,280,0,27.78,27.78
Luxembourg,LUX,2020-06-29T00:00:00Z,122,0,27.78,27.78
Luxembourg,LUX,2020-06-22T00:00:00Z,50,0,41.67,41.67
Luxembourg,LUX,2020-06-15T00:00:00Z,31,0,41.67,41.67
Luxembourg,LUX,2020-06-08T00:00:00Z,21,0,47.22,47.22
Luxembourg,LUX,2020-06-01T00:00:00Z,26,0,47.22,47.22
Luxembourg,LUX,2020-05-25T00:00:00Z,47,3,47.22,47.22
Luxembourg,LUX,2020-05-18T00:00:00Z,59,6,56.48,56.48
Luxembourg,LUX,2020-05-11T00:00:00Z,62,5,56.48,56.48
Luxembourg,LUX,2020-05-04T00:00:00Z,101,8,66.67,66.67
Luxembourg,LUX,2020-04-27T00:00:00Z,173,15,70.37,70.37
Luxembourg,LUX,2020-04-20T00:00:00Z,269,7,70.37,70.37
Luxembourg,LUX,2020-04-13T00:00:00Z,477,30,79.63,79.63
Luxembourg,LUX,2020-04-06T00:00:00Z,854,15,79.63,79.63
Luxembourg,LUX,2020-03-30T00:00:00Z,1152,13,79.63,79.63
Luxembourg,LUX,2020-03-23T00:00:00Z,721,7,79.63,79.63
Luxembourg,LUX,2020-03-16T00:00:00Z,72,1,72.22,72.22
Luxembourg,LUX,2020-03-09T00:00:00Z,4,0,22.22,22.22
Luxembourg,LUX,2020-03-02T00:00:00Z,1,0,0,0
Luxembourg,LUX,2020-02-24T00:00:00Z,0,0,0,0
Luxembourg,LUX,2020-02-17T00:00:00Z,0,0,0,0
Luxembourg,LUX,2020-02-10T00:00:00Z,0,0,0,0
Luxembourg,LUX,2020-02-03T00:00:00Z,0,0,0,0
Luxembourg,LUX,2020-01-27T00:00:00Z,0,0,0,0
Luxembourg,LUX,2020-01-20T00:00:00Z,0,0,0,0
Luxembourg,LUX,2020-01-13T00:00:00Z,0,0,0,0
Luxembourg,LUX,2020-01-06T00:00:00Z,0,0,0,0
Moldova,MDA,2021-01-18T00:00:00Z,3463,111,NA,57.41
Moldova,MDA,2021-01-11T00:00:00Z,3518,102,57.41,57.41
Moldova,MDA,2021-01-04T00:00:00Z,4518,146,57.41,57.41
Moldova,MDA,2020-12-28T00:00:00Z,6148,139,57.41,57.41
Moldova,MDA,2020-12-21T00:00:00Z,8689,180,57.41,57.41
Moldova,MDA,2020-12-14T00:00:00Z,9883,153,57.41,57.41
Moldova,MDA,2020-12-07T00:00:00Z,9618,129,57.41,57.41
Moldova,MDA,2020-11-30T00:00:00Z,9076,141,57.41,57.41
Moldova,MDA,2020-11-23T00:00:00Z,8662,130,48.15,48.15
Moldova,MDA,2020-11-16T00:00:00Z,6933,126,48.15,48.15
Moldova,MDA,2020-11-09T00:00:00Z,5764,93,48.15,48.15
Moldova,MDA,2020-11-02T00:00:00Z,5079,115,48.15,48.15
Moldova,MDA,2020-10-26T00:00:00Z,4453,101,48.15,48.15
Moldova,MDA,2020-10-19T00:00:00Z,4899,123,48.15,48.15
Moldova,MDA,2020-10-12T00:00:00Z,5572,95,48.15,48.15
Moldova,MDA,2020-10-05T00:00:00Z,5704,79,45.37,45.37
Moldova,MDA,2020-09-28T00:00:00Z,4279,84,37.96,37.96
Moldova,MDA,2020-09-21T00:00:00Z,3618,80,47.22,47.22
Moldova,MDA,2020-09-14T00:00:00Z,3181,60,50,50
Moldova,MDA,2020-09-07T00:00:00Z,3097,71,50,50
Moldova,MDA,2020-08-31T00:00:00Z,3222,52,57.41,57.41
Moldova,MDA,2020-08-24T00:00:00Z,3295,44,57.41,57.41
Moldova,MDA,2020-08-17T00:00:00Z,2523,51,57.41,57.41
Moldova,MDA,2020-08-10T00:00:00Z,2298,54,57.41,57.41
Moldova,MDA,2020-08-03T00:00:00Z,2328,56,57.41,57.41
Moldova,MDA,2020-07-27T00:00:00Z,2054,51,57.41,57.41
Moldova,MDA,2020-07-20T00:00:00Z,1598,42,57.41,57.41
Moldova,MDA,2020-07-13T00:00:00Z,1568,57,74.07,74.07
Moldova,MDA,2020-07-06T00:00:00Z,1564,55,80.56,80.56
Moldova,MDA,2020-06-29T00:00:00Z,2050,57,80.56,80.56
Moldova,MDA,2020-06-22T00:00:00Z,2460,67,80.56,80.56
Moldova,MDA,2020-06-15T00:00:00Z,2040,65,80.56,80.56
Moldova,MDA,2020-06-08T00:00:00Z,1449,46,80.56,80.56
Moldova,MDA,2020-06-01T00:00:00Z,1158,45,80.56,80.56
Moldova,MDA,2020-05-25T00:00:00Z,1033,39,80.56,80.56
Moldova,MDA,2020-05-18T00:00:00Z,1133,42,80.56,80.56
Moldova,MDA,2020-05-11T00:00:00Z,806,44,84.26,84.26
Moldova,MDA,2020-05-04T00:00:00Z,713,29,84.26,84.26
Moldova,MDA,2020-04-27T00:00:00Z,936,29,84.26,84.26
Moldova,MDA,2020-04-20T00:00:00Z,810,35,84.26,84.26
Moldova,MDA,2020-04-13T00:00:00Z,798,17,87.04,87.04
Moldova,MDA,2020-04-06T00:00:00Z,601,13,87.04,87.04
Moldova,MDA,2020-03-30T00:00:00Z,169,1,87.04,87.04
Moldova,MDA,2020-03-23T00:00:00Z,71,1,65.74,65.74
Moldova,MDA,2020-03-16T00:00:00Z,23,0,51.85,51.85
Montenegro,MNE,2021-01-18T00:00:00Z,3062,20,NA,NA
Montenegro,MNE,2021-01-11T00:00:00Z,3236,36,NA,NA
Montenegro,MNE,2021-01-04T00:00:00Z,2501,23,NA,NA
Montenegro,MNE,2020-12-28T00:00:00Z,2739,40,NA,NA
Montenegro,MNE,2020-12-21T00:00:00Z,2529,44,NA,NA
Montenegro,MNE,2020-12-14T00:00:00Z,3180,49,NA,NA
Montenegro,MNE,2020-12-07T00:00:00Z,3365,46,NA,NA
Montenegro,MNE,2020-11-30T00:00:00Z,3819,48,NA,NA
Montenegro,MNE,2020-11-23T00:00:00Z,3885,48,NA,NA
Montenegro,MNE,2020-11-16T00:00:00Z,4372,54,NA,NA
Montenegro,MNE,2020-11-09T00:00:00Z,4091,24,NA,NA
Montenegro,MNE,2020-11-02T00:00:00Z,1917,47,NA,NA
Montenegro,MNE,2020-10-26T00:00:00Z,1182,30,NA,NA
Montenegro,MNE,2020-10-19T00:00:00Z,1746,34,NA,NA
Montenegro,MNE,2020-10-12T00:00:00Z,1742,23,NA,NA
Montenegro,MNE,2020-10-05T00:00:00Z,1814,21,NA,NA
Montenegro,MNE,2020-09-28T00:00:00Z,1701,22,NA,NA
Montenegro,MNE,2020-09-21T00:00:00Z,1900,16,NA,NA
Montenegro,MNE,2020-09-14T00:00:00Z,1159,12,NA,NA
Montenegro,MNE,2020-09-07T00:00:00Z,763,10,NA,NA
Montenegro,MNE,2020-08-31T00:00:00Z,447,14,NA,NA
Montenegro,MNE,2020-08-24T00:00:00Z,308,7,NA,NA
Montenegro,MNE,2020-08-17T00:00:00Z,417,13,NA,NA
Montenegro,MNE,2020-08-10T00:00:00Z,360,13,NA,NA
Montenegro,MNE,2020-08-03T00:00:00Z,689,11,NA,NA
Montenegro,MNE,2020-07-27T00:00:00Z,798,10,NA,NA
Montenegro,MNE,2020-07-20T00:00:00Z,550,7,NA,NA
Montenegro,MNE,2020-07-13T00:00:00Z,440,9,NA,NA
Montenegro,MNE,2020-07-06T00:00:00Z,300,3,NA,NA
Montenegro,MNE,2020-06-29T00:00:00Z,119,2,NA,NA
Montenegro,MNE,2020-06-22T00:00:00Z,37,0,NA,NA
Montenegro,MNE,2020-06-15T00:00:00Z,1,0,NA,NA
Montenegro,MNE,2020-06-08T00:00:00Z,0,0,NA,NA
Montenegro,MNE,2020-06-01T00:00:00Z,0,0,NA,NA
Montenegro,MNE,2020-05-25T00:00:00Z,0,0,NA,NA
Montenegro,MNE,2020-05-18T00:00:00Z,0,0,NA,NA
Montenegro,MNE,2020-05-11T00:00:00Z,2,1,NA,NA
Montenegro,MNE,2020-05-04T00:00:00Z,1,1,NA,NA
Montenegro,MNE,2020-04-27T00:00:00Z,13,2,NA,NA
Montenegro,MNE,2020-04-20T00:00:00Z,36,2,NA,NA
Montenegro,MNE,2020-04-13T00:00:00Z,58,1,NA,NA
Montenegro,MNE,2020-04-06T00:00:00Z,129,1,NA,NA
Montenegro,MNE,2020-03-30T00:00:00Z,64,1,NA,NA
Montenegro,MNE,2020-03-23T00:00:00Z,21,0,NA,NA
Netherlands,NLD,2021-01-18T00:00:00Z,38967,645,NA,84.26
Netherlands,NLD,2021-01-11T00:00:00Z,57026,799,84.26,84.26
Netherlands,NLD,2021-01-04T00:00:00Z,50699,570,84.26,84.26
Netherlands,NLD,2020-12-28T00:00:00Z,80594,551,84.26,84.26
Netherlands,NLD,2020-12-21T00:00:00Z,76154,443,84.26,84.26
Netherlands,NLD,2020-12-14T00:00:00Z,56193,360,56.48,56.48
Netherlands,NLD,2020-12-07T00:00:00Z,38280,338,56.48,56.48
Netherlands,NLD,2020-11-30T00:00:00Z,34213,457,56.48,56.48
Netherlands,NLD,2020-11-23T00:00:00Z,36725,404,56.48,56.48
Netherlands,NLD,2020-11-16T00:00:00Z,37762,481,65.74,65.74
Netherlands,NLD,2020-11-09T00:00:00Z,50136,570,65.74,65.74
Netherlands,NLD,2020-11-02T00:00:00Z,68512,388,62.04,62.04
Netherlands,NLD,2020-10-26T00:00:00Z,62691,285,62.04,62.04
Netherlands,NLD,2020-10-19T00:00:00Z,53784,176,62.04,62.04
Netherlands,NLD,2020-10-12T00:00:00Z,38701,130,62.04,62.04
Netherlands,NLD,2020-10-05T00:00:00Z,24239,80,62.04,62.04
Netherlands,NLD,2020-09-28T00:00:00Z,17826,95,48.15,48.15
Netherlands,NLD,2020-09-21T00:00:00Z,11661,25,48.15,48.15
Netherlands,NLD,2020-09-14T00:00:00Z,7308,11,50.93,50.93
Netherlands,NLD,2020-09-07T00:00:00Z,4644,19,50.93,50.93
Netherlands,NLD,2020-08-31T00:00:00Z,3581,24,50.93,50.93
Netherlands,NLD,2020-08-24T00:00:00Z,3547,28,50.93,50.93
Netherlands,NLD,2020-08-17T00:00:00Z,4379,15,39.81,39.81
Netherlands,NLD,2020-08-10T00:00:00Z,3521,8,39.81,39.81
Netherlands,NLD,2020-08-03T00:00:00Z,2097,0,39.81,39.81
Netherlands,NLD,2020-07-27T00:00:00Z,1221,4,39.81,39.81
Netherlands,NLD,2020-07-20T00:00:00Z,703,1,39.81,39.81
Netherlands,NLD,2020-07-13T00:00:00Z,401,8,39.81,39.81
Netherlands,NLD,2020-07-06T00:00:00Z,474,22,39.81,39.81
Netherlands,NLD,2020-06-29T00:00:00Z,554,15,59.26,59.26
Netherlands,NLD,2020-06-22T00:00:00Z,810,31,59.26,59.26
Netherlands,NLD,2020-06-15T00:00:00Z,1209,46,59.26,59.26
Netherlands,NLD,2020-06-08T00:00:00Z,1132,57,62.96,62.96
Netherlands,NLD,2020-06-01T00:00:00Z,1206,134,62.96,62.96
Netherlands,NLD,2020-05-25T00:00:00Z,1241,142,68.52,68.52
Netherlands,NLD,2020-05-18T00:00:00Z,1368,240,68.52,68.52
Netherlands,NLD,2020-05-11T00:00:00Z,2056,384,68.52,68.52
Netherlands,NLD,2020-05-04T00:00:00Z,2726,581,79.63,79.63
Netherlands,NLD,2020-04-27T00:00:00Z,5190,791,79.63,79.63
Netherlands,NLD,2020-04-20T00:00:00Z,7068,947,79.63,79.63
Netherlands,NLD,2020-04-13T00:00:00Z,7736,971,79.63,79.63
Netherlands,NLD,2020-04-06T00:00:00Z,6985,995,79.63,79.63
Netherlands,NLD,2020-03-30T00:00:00Z,6662,592,74.07,74.07
Netherlands,NLD,2020-03-23T00:00:00Z,3069,159,74.07,74.07
Netherlands,NLD,2020-03-16T00:00:00Z,870,17,62.04,62.04
Netherlands,NLD,2020-03-09T00:00:00Z,252,3,10.19,10.19
Netherlands,NLD,2020-03-02T00:00:00Z,13,0,0,0
Netherlands,NLD,2020-02-24T00:00:00Z,0,0,0,0
Netherlands,NLD,2020-02-17T00:00:00Z,0,0,0,0
Netherlands,NLD,2020-02-10T00:00:00Z,0,0,0,0
Netherlands,NLD,2020-02-03T00:00:00Z,0,0,0,0
Netherlands,NLD,2020-01-27T00:00:00Z,0,0,0,0
Netherlands,NLD,2020-01-20T00:00:00Z,0,0,0,0
Netherlands,NLD,2020-01-13T00:00:00Z,0,0,0,0
Netherlands,NLD,2020-01-06T00:00:00Z,0,0,0,0
Norway,NOR,2021-01-18T00:00:00Z,3178,43,NA,64.81
Norway,NOR,2021-01-11T00:00:00Z,4758,29,64.81,64.81
Norway,NOR,2021-01-04T00:00:00Z,3658,20,64.81,64.81
Norway,NOR,2020-12-28T00:00:00Z,4282,25,54.17,54.17
Norway,NOR,2020-12-21T00:00:00Z,1772,11,54.17,54.17
Norway,NOR,2020-12-14T00:00:00Z,3632,39,54.17,54.17
Norway,NOR,2020-12-07T00:00:00Z,2624,26,54.17,54.17
Norway,NOR,2020-11-30T00:00:00Z,3309,22,54.17,54.17
Norway,NOR,2020-11-23T00:00:00Z,4212,12,54.17,54.17
Norway,NOR,2020-11-16T00:00:00Z,4001,9,54.17,54.17
Norway,NOR,2020-11-09T00:00:00Z,3662,3,52.78,52.78
Norway,NOR,2020-11-02T00:00:00Z,2331,3,43.52,43.52
Norway,NOR,2020-10-26T00:00:00Z,1096,1,43.52,43.52
Norway,NOR,2020-10-19T00:00:00Z,915,3,32.41,32.41
Norway,NOR,2020-10-12T00:00:00Z,1072,0,32.41,32.41
Norway,NOR,2020-10-05T00:00:00Z,743,5,32.41,32.41
Norway,NOR,2020-09-28T00:00:00Z,761,3,32.41,32.41
Norway,NOR,2020-09-21T00:00:00Z,779,2,32.41,32.41
Norway,NOR,2020-09-14T00:00:00Z,746,1,37.96,37.96
Norway,NOR,2020-09-07T00:00:00Z,577,0,37.96,37.96
Norway,NOR,2020-08-31T00:00:00Z,346,0,37.96,37.96
Norway,NOR,2020-08-24T00:00:00Z,347,3,37.96,37.96
Norway,NOR,2020-08-17T00:00:00Z,382,5,40.74,40.74
Norway,NOR,2020-08-10T00:00:00Z,260,1,40.74,40.74
Norway,NOR,2020-08-03T00:00:00Z,123,0,40.74,40.74
Norway,NOR,2020-07-27T00:00:00Z,70,0,40.74,40.74
Norway,NOR,2020-07-20T00:00:00Z,50,3,40.74,40.74
Norway,NOR,2020-07-13T00:00:00Z,70,1,40.74,40.74
Norway,NOR,2020-07-06T00:00:00Z,80,2,40.74,40.74
Norway,NOR,2020-06-29T00:00:00Z,107,5,40.74,40.74
Norway,NOR,2020-06-22T00:00:00Z,102,2,40.74,40.74
Norway,NOR,2020-06-15T00:00:00Z,102,4,40.74,40.74
Norway,NOR,2020-06-08T00:00:00Z,93,2,43.52,43.52
Norway,NOR,2020-06-01T00:00:00Z,102,1,58.33,58.33
Norway,NOR,2020-05-25T00:00:00Z,112,3,58.33,58.33
Norway,NOR,2020-05-18T00:00:00Z,98,15,58.33,58.33
Norway,NOR,2020-05-11T00:00:00Z,290,9,63.89,63.89
Norway,NOR,2020-05-04T00:00:00Z,304,15,67.59,67.59
Norway,NOR,2020-04-27T00:00:00Z,437,39,67.59,67.59
Norway,NOR,2020-04-20T00:00:00Z,653,51,74.07,74.07
Norway,NOR,2020-04-13T00:00:00Z,775,45,79.63,79.63
Norway,NOR,2020-04-06T00:00:00Z,1538,36,79.63,79.63
Norway,NOR,2020-03-30T00:00:00Z,1970,15,79.63,79.63
Norway,NOR,2020-03-23T00:00:00Z,1055,6,62.96,62.96
Norway,NOR,2020-03-16T00:00:00Z,908,1,60.19,60.19
Norway,NOR,2020-03-09T00:00:00Z,150,0,11.11,11.11
Norway,NOR,2020-03-02T00:00:00Z,19,0,11.11,11.11
Norway,NOR,2020-02-24T00:00:00Z,0,0,11.11,11.11
Norway,NOR,2020-02-17T00:00:00Z,0,0,11.11,11.11
Norway,NOR,2020-02-10T00:00:00Z,0,0,11.11,11.11
Norway,NOR,2020-02-03T00:00:00Z,0,0,11.11,11.11
Norway,NOR,2020-01-27T00:00:00Z,0,0,0,0
Norway,NOR,2020-01-20T00:00:00Z,0,0,0,0
Norway,NOR,2020-01-13T00:00:00Z,0,0,0,0
Norway,NOR,2020-01-06T00:00:00Z,0,0,0,0
Poland,POL,2021-01-18T00:00:00Z,48529,2143,71.3,71.3
Poland,POL,2021-01-11T00:00:00Z,67438,2103,75,75
Poland,POL,2021-01-04T00:00:00Z,61937,2014,75,75
Poland,POL,2020-12-28T00:00:00Z,58310,1750,75,75
Poland,POL,2020-12-21T00:00:00Z,67024,2533,75,75
Poland,POL,2020-12-14T00:00:00Z,72227,2775,75,75
Poland,POL,2020-12-07T00:00:00Z,78374,3060,75,75
Poland,POL,2020-11-30T00:00:00Z,123744,3411,75,75
Poland,POL,2020-11-23T00:00:00Z,148359,3270,75,75
Poland,POL,2020-11-16T00:00:00Z,166547,2476,75,75
Poland,POL,2020-11-09T00:00:00Z,166523,2089,75,75
Poland,POL,2020-11-02T00:00:00Z,126214,1345,71.3,71.3
Poland,POL,2020-10-26T00:00:00Z,77922,865,71.3,71.3
Poland,POL,2020-10-19T00:00:00Z,49950,569,34.72,34.72
Poland,POL,2020-10-12T00:00:00Z,27676,400,37.04,37.04
Poland,POL,2020-10-05T00:00:00Z,10810,172,23.15,23.15
Poland,POL,2020-09-28T00:00:00Z,8090,139,23.15,23.15
Poland,POL,2020-09-21T00:00:00Z,5088,105,23.15,23.15
Poland,POL,2020-09-14T00:00:00Z,3328,68,36.11,36.11
Poland,POL,2020-09-07T00:00:00Z,3954,87,36.11,36.11
Poland,POL,2020-08-31T00:00:00Z,5108,78,39.81,39.81
Poland,POL,2020-08-24T00:00:00Z,5078,78,39.81,39.81
Poland,POL,2020-08-17T00:00:00Z,4893,70,39.81,39.81
Poland,POL,2020-08-10T00:00:00Z,4897,76,39.81,39.81
Poland,POL,2020-08-03T00:00:00Z,3829,60,39.81,39.81
Poland,POL,2020-07-27T00:00:00Z,2961,47,39.81,39.81
Poland,POL,2020-07-20T00:00:00Z,2213,53,39.81,39.81
Poland,POL,2020-07-13T00:00:00Z,1941,54,39.81,39.81
Poland,POL,2020-07-06T00:00:00Z,2043,79,50.93,50.93
Poland,POL,2020-06-29T00:00:00Z,1976,82,50.93,50.93
Poland,POL,2020-06-22T00:00:00Z,2539,109,50.93,50.93
Poland,POL,2020-06-15T00:00:00Z,2831,90,50.93,50.93
Poland,POL,2020-06-08T00:00:00Z,2775,93,53.7,53.7
Poland,POL,2020-06-01T00:00:00Z,2460,68,64.81,64.81
Poland,POL,2020-05-25T00:00:00Z,2797,71,79.63,79.63
Poland,POL,2020-05-18T00:00:00Z,2533,125,83.33,83.33
Poland,POL,2020-05-11T00:00:00Z,2303,122,83.33,83.33
Poland,POL,2020-05-04T00:00:00Z,2076,143,83.33,83.33
Poland,POL,2020-04-27T00:00:00Z,2330,175,83.33,83.33
Poland,POL,2020-04-20T00:00:00Z,2613,128,83.33,83.33
Poland,POL,2020-04-13T00:00:00Z,2572,138,83.33,83.33
Poland,POL,2020-04-06T00:00:00Z,2240,72,81.48,81.48
Poland,POL,2020-03-30T00:00:00Z,1228,15,57.41,57.41
Poland,POL,2020-03-23T00:00:00Z,509,4,57.41,57.41
Poland,POL,2020-03-16T00:00:00Z,114,3,57.41,57.41
Poland,POL,2020-03-09T00:00:00Z,11,0,13.89,13.89
Portugal,PRT,2021-01-18T00:00:00Z,67210,1103,64.81,64.81
Portugal,PRT,2021-01-11T00:00:00Z,57670,729,67.59,67.59
Portugal,PRT,2021-01-04T00:00:00Z,34957,519,67.59,67.59
Portugal,PRT,2020-12-28T00:00:00Z,22545,543,67.59,67.59
Portugal,PRT,2020-12-21T00:00:00Z,25377,575,67.59,67.59
Portugal,PRT,2020-12-14T00:00:00Z,26270,596,67.59,67.59
Portugal,PRT,2020-12-07T00:00:00Z,27675,536,69.44,69.44
Portugal,PRT,2020-11-30T00:00:00Z,34041,530,63.89,63.89
Portugal,PRT,2020-11-23T00:00:00Z,43457,516,62.5,62.5
Portugal,PRT,2020-11-16T00:00:00Z,37977,485,62.5,62.5
Portugal,PRT,2020-11-09T00:00:00Z,34983,352,60.65,60.65
Portugal,PRT,2020-11-02T00:00:00Z,25655,228,74.54,74.54
Portugal,PRT,2020-10-26T00:00:00Z,18775,135,66.2,66.2
Portugal,PRT,2020-10-19T00:00:00Z,13247,101,56.94,56.94
Portugal,PRT,2020-10-12T00:00:00Z,8417,85,56.94,56.94
Portugal,PRT,2020-10-05T00:00:00Z,4643,42,56.94,56.94
Portugal,PRT,2020-09-28T00:00:00Z,5027,41,58.8,58.8
Portugal,PRT,2020-09-21T00:00:00Z,4594,45,58.8,58.8
Portugal,PRT,2020-09-14T00:00:00Z,3725,27,56.94,56.94
Portugal,PRT,2020-09-07T00:00:00Z,2490,21,56.94,56.94
Portugal,PRT,2020-08-31T00:00:00Z,2171,23,55.09,55.09
Portugal,PRT,2020-08-24T00:00:00Z,1495,18,66.2,66.2
Portugal,PRT,2020-08-17T00:00:00Z,1434,22,66.2,66.2
Portugal,PRT,2020-08-10T00:00:00Z,1205,18,66.2,66.2
Portugal,PRT,2020-08-03T00:00:00Z,1299,21,65.28,65.28
Portugal,PRT,2020-07-27T00:00:00Z,1528,28,71.76,71.76
Portugal,PRT,2020-07-20T00:00:00Z,2124,29,71.76,71.76
Portugal,PRT,2020-07-13T00:00:00Z,2615,46,71.3,71.3
Portugal,PRT,2020-07-06T00:00:00Z,2251,50,71.3,71.3
Portugal,PRT,2020-06-29T00:00:00Z,2513,34,72.69,72.69
Portugal,PRT,2020-06-22T00:00:00Z,2443,13,69.91,69.91
Portugal,PRT,2020-06-15T00:00:00Z,2197,38,69.91,69.91
Portugal,PRT,2020-06-08T00:00:00Z,1993,69,69.91,69.91
Portugal,PRT,2020-06-01T00:00:00Z,1877,94,71.3,71.3
Portugal,PRT,2020-05-25T00:00:00Z,1587,98,71.3,71.3
Portugal,PRT,2020-05-18T00:00:00Z,1455,83,71.3,71.3
Portugal,PRT,2020-05-11T00:00:00Z,2057,72,75,75
Portugal,PRT,2020-05-04T00:00:00Z,1678,135,75,75
Portugal,PRT,2020-04-27T00:00:00Z,3640,214,82.41,82.41
Portugal,PRT,2020-04-20T00:00:00Z,3621,210,82.41,82.41
Portugal,PRT,2020-04-13T00:00:00Z,5307,209,87.96,87.96
Portugal,PRT,2020-04-06T00:00:00Z,5316,176,82.41,82.41
Portugal,PRT,2020-03-30T00:00:00Z,4362,105,82.41,82.41
Portugal,PRT,2020-03-23T00:00:00Z,1355,14,82.41,82.41
Portugal,PRT,2020-03-16T00:00:00Z,215,0,37.96,37.96
Portugal,PRT,2020-03-09T00:00:00Z,30,0,16.67,16.67
Romania,ROU,2021-01-18T00:00:00Z,21882,546,76.85,76.85
Romania,ROU,2021-01-11T00:00:00Z,32842,746,76.85,76.85
Romania,ROU,2021-01-04T00:00:00Z,22000,645,76.85,76.85
Romania,ROU,2020-12-28T00:00:00Z,27135,940,76.85,76.85
Romania,ROU,2020-12-21T00:00:00Z,34959,1009,76.85,76.85
Romania,ROU,2020-12-14T00:00:00Z,42759,1065,76.85,76.85
Romania,ROU,2020-12-07T00:00:00Z,42040,1127,76.85,76.85
Romania,ROU,2020-11-30T00:00:00Z,52891,1146,76.85,76.85
Romania,ROU,2020-11-23T00:00:00Z,58364,1121,76.85,76.85
Romania,ROU,2020-11-16T00:00:00Z,56530,1047,76.85,76.85
Romania,ROU,2020-11-09T00:00:00Z,57088,812,66.67,66.67
Romania,ROU,2020-11-02T00:00:00Z,37015,676,54.63,54.63
Romania,ROU,2020-10-26T00:00:00Z,29260,519,54.63,54.63
Romania,ROU,2020-10-19T00:00:00Z,25105,461,44.44,44.44
Romania,ROU,2020-10-12T00:00:00Z,21218,464,44.44,44.44
Romania,ROU,2020-10-05T00:00:00Z,11392,229,43.52,43.52
Romania,ROU,2020-09-28T00:00:00Z,9892,283,43.52,43.52
Romania,ROU,2020-09-21T00:00:00Z,9286,272,43.52,43.52
Romania,ROU,2020-09-14T00:00:00Z,8481,270,43.52,43.52
Romania,ROU,2020-09-07T00:00:00Z,8229,315,45.37,45.37
Romania,ROU,2020-08-31T00:00:00Z,8260,306,42.59,42.59
Romania,ROU,2020-08-24T00:00:00Z,8064,281,42.59,42.59
Romania,ROU,2020-08-17T00:00:00Z,8693,291,42.59,42.59
Romania,ROU,2020-08-10T00:00:00Z,8582,287,42.59,42.59
Romania,ROU,2020-08-03T00:00:00Z,8388,226,42.59,42.59
Romania,ROU,2020-07-27T00:00:00Z,7340,161,42.59,42.59
Romania,ROU,2020-07-20T00:00:00Z,4923,142,42.59,42.59
Romania,ROU,2020-07-13T00:00:00Z,3562,134,42.59,42.59
Romania,ROU,2020-07-06T00:00:00Z,2660,138,41.67,41.67
Romania,ROU,2020-06-29T00:00:00Z,2268,100,41.67,41.67
Romania,ROU,2020-06-22T00:00:00Z,2046,102,41.67,41.67
Romania,ROU,2020-06-15T00:00:00Z,1520,84,50.93,50.93
Romania,ROU,2020-06-08T00:00:00Z,1222,64,53.7,53.7
Romania,ROU,2020-06-01T00:00:00Z,1187,83,57.41,57.41
Romania,ROU,2020-05-25T00:00:00Z,1199,82,75,75
Romania,ROU,2020-05-18T00:00:00Z,1509,145,75,75
Romania,ROU,2020-05-11T00:00:00Z,2199,172,78.7,78.7
Romania,ROU,2020-05-04T00:00:00Z,2127,172,87.04,87.04
Romania,ROU,2020-04-27T00:00:00Z,2290,174,87.04,87.04
Romania,ROU,2020-04-20T00:00:00Z,2446,128,87.04,87.04
Romania,ROU,2020-04-13T00:00:00Z,2436,158,87.04,87.04
Romania,ROU,2020-04-06T00:00:00Z,2104,108,87.04,87.04
Romania,ROU,2020-03-30T00:00:00Z,1327,38,81.48,81.48
Romania,ROU,2020-03-23T00:00:00Z,294,2,75,75
Romania,ROU,2020-03-16T00:00:00Z,124,0,58.33,58.33
Romania,ROU,2020-03-09T00:00:00Z,12,0,33.33,33.33
Romania,ROU,2020-03-02T00:00:00Z,3,0,16.67,16.67
Romania,ROU,2020-02-24T00:00:00Z,0,0,5.56,5.56
